ID,ECLO
ACCIDENT_39609,4.001964395205919
ACCIDENT_39610,3.5801241685277936
ACCIDENT_39611,5.002855783476779
ACCIDENT_39612,4.481854889440262
ACCIDENT_39613,4.6599126496449
ACCIDENT_39614,4.122262469047413
ACCIDENT_39615,4.26908733736854
ACCIDENT_39616,3.671713865510978
ACCIDENT_39617,4.461181219667248
ACCIDENT_39618,4.5197006611637525
ACCIDENT_39619,4.410409141095691
ACCIDENT_39620,3.495936093979937
ACCIDENT_39621,4.218335505995536
ACCIDENT_39622,3.403494873257136
ACCIDENT_39623,3.296042674013113
ACCIDENT_39624,4.407236735886656
ACCIDENT_39625,4.608768648863725
ACCIDENT_39626,4.4635538147732845
ACCIDENT_39627,4.406461567764216
ACCIDENT_39628,4.612277097429395
ACCIDENT_39629,3.32554013827842
ACCIDENT_39630,3.3299155326521337
ACCIDENT_39631,4.247927528120819
ACCIDENT_39632,4.190850443383209
ACCIDENT_39633,4.243247643248703
ACCIDENT_39634,4.496550892347791
ACCIDENT_39635,4.291610401245308
ACCIDENT_39636,4.793362889795594
ACCIDENT_39637,3.382873849884455
ACCIDENT_39638,4.304924544824123
ACCIDENT_39639,4.403203393629439
ACCIDENT_39640,4.22949840462654
ACCIDENT_39641,4.731627706840722
ACCIDENT_39642,3.2474472134190693
ACCIDENT_39643,4.45019626541978
ACCIDENT_39644,3.2011946923963532
ACCIDENT_39645,3.230118255847788
ACCIDENT_39646,4.515443985603257
ACCIDENT_39647,4.979175369163372
ACCIDENT_39648,5.433559579966687
ACCIDENT_39649,3.229587638823648
ACCIDENT_39650,3.6061349572422587
ACCIDENT_39651,3.771299015862478
ACCIDENT_39652,4.562606461871374
ACCIDENT_39653,3.8892931355694773
ACCIDENT_39654,3.473076604285054
ACCIDENT_39655,3.95193394476525
ACCIDENT_39656,3.67098992606042
ACCIDENT_39657,4.048688981478941
ACCIDENT_39658,4.342666039955176
ACCIDENT_39659,3.80800290969516
ACCIDENT_39660,4.316209831475564
ACCIDENT_39661,3.974345974874517
ACCIDENT_39662,4.684632520194572
ACCIDENT_39663,4.254950189906147
ACCIDENT_39664,3.7876687075598685
ACCIDENT_39665,4.124354445743648
ACCIDENT_39666,3.396060062891641
ACCIDENT_39667,4.130430628277313
ACCIDENT_39668,3.4685925073635397
ACCIDENT_39669,3.4759800488177115
ACCIDENT_39670,4.0973082478018465
ACCIDENT_39671,4.47995257584823
ACCIDENT_39672,4.210792985248368
ACCIDENT_39673,3.706526903000926
ACCIDENT_39674,4.318230400953354
ACCIDENT_39675,3.7794051183489215
ACCIDENT_39676,4.215486626531121
ACCIDENT_39677,3.493964531380583
ACCIDENT_39678,3.756339049139395
ACCIDENT_39679,4.225817181540067
ACCIDENT_39680,4.273127261784837
ACCIDENT_39681,3.285685622646276
ACCIDENT_39682,4.022688526255882
ACCIDENT_39683,3.8186791047465807
ACCIDENT_39684,3.600264135610371
ACCIDENT_39685,4.184069897815693
ACCIDENT_39686,4.320133394052535
ACCIDENT_39687,4.420334675840181
ACCIDENT_39688,3.4698633844090425
ACCIDENT_39689,4.265556639546096
ACCIDENT_39690,4.026124010968105
ACCIDENT_39691,3.986376216372573
ACCIDENT_39692,3.906718115582714
ACCIDENT_39693,3.741914052178452
ACCIDENT_39694,4.295158734307117
ACCIDENT_39695,4.119771096778857
ACCIDENT_39696,4.531816506712339
ACCIDENT_39697,3.950552636045378
ACCIDENT_39698,4.254675214452233
ACCIDENT_39699,3.764143900174288
ACCIDENT_39700,4.045234629466895
ACCIDENT_39701,4.247554595971467
ACCIDENT_39702,4.077356342192338
ACCIDENT_39703,4.520340349496819
ACCIDENT_39704,4.263314585503414
ACCIDENT_39705,4.140717112088639
ACCIDENT_39706,3.319550244154411
ACCIDENT_39707,4.318027722311388
ACCIDENT_39708,4.274721990091721
ACCIDENT_39709,4.348173250933273
ACCIDENT_39710,3.59271998028841
ACCIDENT_39711,3.8121459812451635
ACCIDENT_39712,3.8877773375900095
ACCIDENT_39713,4.099442241894603
ACCIDENT_39714,4.48588713197321
ACCIDENT_39715,5.0080570663093855
ACCIDENT_39716,4.268668481364666
ACCIDENT_39717,4.4601720765661765
ACCIDENT_39718,4.094916144453705
ACCIDENT_39719,4.067484772262346
ACCIDENT_39720,4.0145991588025165
ACCIDENT_39721,4.232336598006641
ACCIDENT_39722,4.171305921737772
ACCIDENT_39723,4.204817538954738
ACCIDENT_39724,4.197962065205848
ACCIDENT_39725,4.284571732991997
ACCIDENT_39726,4.6147936185690455
ACCIDENT_39727,3.450117129718839
ACCIDENT_39728,3.9862325144073805
ACCIDENT_39729,4.199008471515017
ACCIDENT_39730,4.367291278509982
ACCIDENT_39731,4.3416019120479845
ACCIDENT_39732,3.988442423885786
ACCIDENT_39733,4.040203442381177
ACCIDENT_39734,3.5376426365355256
ACCIDENT_39735,4.2493833665014416
ACCIDENT_39736,4.370682422390903
ACCIDENT_39737,3.692862883899925
ACCIDENT_39738,4.211390915062586
ACCIDENT_39739,4.181735817787029
ACCIDENT_39740,4.2145030666204075
ACCIDENT_39741,3.6949141517153365
ACCIDENT_39742,4.050912571110238
ACCIDENT_39743,3.966748903959221
ACCIDENT_39744,4.266877195328293
ACCIDENT_39745,4.1795447861551205
ACCIDENT_39746,3.3821979104031485
ACCIDENT_39747,3.9217371562404377
ACCIDENT_39748,4.160582053169796
ACCIDENT_39749,3.2808277914155726
ACCIDENT_39750,3.85605207905671
ACCIDENT_39751,3.531176585099786
ACCIDENT_39752,4.440147258318286
ACCIDENT_39753,4.080071490445681
ACCIDENT_39754,4.217060604675442
ACCIDENT_39755,3.545057585775981
ACCIDENT_39756,4.045595493504145
ACCIDENT_39757,4.0997027283451715
ACCIDENT_39758,4.596360673699959
ACCIDENT_39759,3.3311601434544027
ACCIDENT_39760,4.167531097559383
ACCIDENT_39761,4.12781178414669
ACCIDENT_39762,4.713346170467133
ACCIDENT_39763,4.248993935301655
ACCIDENT_39764,3.683085771159238
ACCIDENT_39765,4.3470669267754705
ACCIDENT_39766,3.7833672946880696
ACCIDENT_39767,3.438924430934839
ACCIDENT_39768,3.700435294817491
ACCIDENT_39769,4.277143960406421
ACCIDENT_39770,4.156491335499716
ACCIDENT_39771,4.034111290683345
ACCIDENT_39772,4.48453839745424
ACCIDENT_39773,4.136368287686493
ACCIDENT_39774,4.213104788259301
ACCIDENT_39775,3.52834610661931
ACCIDENT_39776,3.468746576834087
ACCIDENT_39777,4.235925948840302
ACCIDENT_39778,4.019876505190908
ACCIDENT_39779,4.471241794494904
ACCIDENT_39780,4.2564794461441355
ACCIDENT_39781,3.892969791544371
ACCIDENT_39782,4.245917097187367
ACCIDENT_39783,4.367649710831847
ACCIDENT_39784,5.5533114651103475
ACCIDENT_39785,4.642337606432571
ACCIDENT_39786,3.4764126863762703
ACCIDENT_39787,4.845053524634547
ACCIDENT_39788,3.772645055000911
ACCIDENT_39789,4.1610255533676295
ACCIDENT_39790,4.25018350213996
ACCIDENT_39791,3.755428763554292
ACCIDENT_39792,3.806875607746828
ACCIDENT_39793,4.406282625206735
ACCIDENT_39794,3.749664449121852
ACCIDENT_39795,4.733932485833815
ACCIDENT_39796,3.9412752449689563
ACCIDENT_39797,4.77767866157491
ACCIDENT_39798,4.452630690617175
ACCIDENT_39799,4.24119360867804
ACCIDENT_39800,4.418505617796416
ACCIDENT_39801,4.2790450973508305
ACCIDENT_39802,4.700990543066656
ACCIDENT_39803,4.521454937600296
ACCIDENT_39804,4.652438461552847
ACCIDENT_39805,3.4787972814739145
ACCIDENT_39806,4.489456949236657
ACCIDENT_39807,5.434301478291678
ACCIDENT_39808,4.794251586970516
ACCIDENT_39809,4.425160728217938
ACCIDENT_39810,3.3557024163147124
ACCIDENT_39811,3.8611359549135043
ACCIDENT_39812,4.264517521445422
