ID,ECLO
ACCIDENT_39609,3.940318670343557
ACCIDENT_39610,3.4696087020554365
ACCIDENT_39611,4.959498598352898
ACCIDENT_39612,4.413557072544959
ACCIDENT_39613,4.626746962750337
ACCIDENT_39614,4.087624164428083
ACCIDENT_39615,4.124460915115719
ACCIDENT_39616,3.6324792251483977
ACCIDENT_39617,4.388295028427557
ACCIDENT_39618,4.552724370763874
ACCIDENT_39619,4.397100089984189
ACCIDENT_39620,3.433391932948209
ACCIDENT_39621,4.2022420102974145
ACCIDENT_39622,3.365769891005135
ACCIDENT_39623,3.255003581386833
ACCIDENT_39624,4.354569301714431
ACCIDENT_39625,4.513760577564123
ACCIDENT_39626,4.487723352835312
ACCIDENT_39627,4.226691355510419
ACCIDENT_39628,4.5210053217049575
ACCIDENT_39629,3.2417885912508106
ACCIDENT_39630,3.256554398243523
ACCIDENT_39631,4.1085834662590415
ACCIDENT_39632,3.99763170209521
ACCIDENT_39633,4.16185827989229
ACCIDENT_39634,4.438619600053521
ACCIDENT_39635,4.201558254833847
ACCIDENT_39636,4.51761473741255
ACCIDENT_39637,3.3558371709038686
ACCIDENT_39638,4.227001410825179
ACCIDENT_39639,4.351878619544145
ACCIDENT_39640,4.185597249841223
ACCIDENT_39641,4.66740232166759
ACCIDENT_39642,3.023878869657944
ACCIDENT_39643,4.341277239100178
ACCIDENT_39644,3.082967714363101
ACCIDENT_39645,3.1027846075932413
ACCIDENT_39646,4.393976805340536
ACCIDENT_39647,4.8698531941208225
ACCIDENT_39648,5.400020820488777
ACCIDENT_39649,3.1190381207378275
ACCIDENT_39650,3.4857933588432988
ACCIDENT_39651,3.6485692406555823
ACCIDENT_39652,4.439207576280831
ACCIDENT_39653,3.850579714630092
ACCIDENT_39654,3.322238313859228
ACCIDENT_39655,3.7832626374728555
ACCIDENT_39656,3.685855047203977
ACCIDENT_39657,3.9523174806666947
ACCIDENT_39658,4.21549290360033
ACCIDENT_39659,3.7861880014479503
ACCIDENT_39660,4.310258642028098
