ID,ECLO
ACCIDENT_39609,3.888202151598532
ACCIDENT_39610,3.4146900869728674
ACCIDENT_39611,4.854838280247117
ACCIDENT_39612,4.367337185546138
ACCIDENT_39613,4.564395878516233
ACCIDENT_39614,4.08158453968337
ACCIDENT_39615,4.092765781074115
ACCIDENT_39616,3.6073924686977357
ACCIDENT_39617,4.384320497270067
ACCIDENT_39618,4.45551708401569
ACCIDENT_39619,4.3280892399437185
ACCIDENT_39620,3.4259939587232853
ACCIDENT_39621,4.1633195442222615
ACCIDENT_39622,3.349687272757226
ACCIDENT_39623,3.2516982526351375
ACCIDENT_39624,4.342112950179159
ACCIDENT_39625,4.518449991931245
ACCIDENT_39626,4.37409644761305
ACCIDENT_39627,4.17734179293966
ACCIDENT_39628,4.497618570935046
ACCIDENT_39629,3.086151042618044
ACCIDENT_39630,3.1991791182570224
ACCIDENT_39631,4.0934198922775344
ACCIDENT_39632,4.075797114420569
ACCIDENT_39633,4.0999511859339774
ACCIDENT_39634,4.366041935469676
ACCIDENT_39635,4.124186931265014
ACCIDENT_39636,4.5264051772624345
ACCIDENT_39637,3.295734887841553
ACCIDENT_39638,4.212820845768214
ACCIDENT_39639,4.280189821038713
ACCIDENT_39640,4.144053213342636
ACCIDENT_39641,4.614880316054326
ACCIDENT_39642,2.9679669163031925
ACCIDENT_39643,4.340955124314228
ACCIDENT_39644,3.1291542855794026
ACCIDENT_39645,3.034900397554759
ACCIDENT_39646,4.397571137675606
ACCIDENT_39647,4.800442886485836
ACCIDENT_39648,5.3824287152039645
ACCIDENT_39649,3.163967537361677
ACCIDENT_39650,3.51241523867396
ACCIDENT_39651,3.654361941845063
ACCIDENT_39652,4.443492511723873
ACCIDENT_39653,3.897455551929445
ACCIDENT_39654,3.409510086819522
ACCIDENT_39655,3.8576946626909927
ACCIDENT_39656,3.6043030072123288
ACCIDENT_39657,3.9662631247969085
ACCIDENT_39658,4.255432858609202
ACCIDENT_39659,3.710254801056881
ACCIDENT_39660,4.245727977975822
ACCIDENT_39661,3.8593775257093483
ACCIDENT_39662,4.532233695169737
ACCIDENT_39663,4.142862700074735
ACCIDENT_39664,3.7337265232016374
ACCIDENT_39665,4.038388704554957
ACCIDENT_39666,3.344932916673616
ACCIDENT_39667,4.055372096300679
ACCIDENT_39668,3.4171428719968233
ACCIDENT_39669,3.4275813117081255
ACCIDENT_39670,4.009835451400897
ACCIDENT_39671,4.335113500173736
ACCIDENT_39672,4.0436922884395265
ACCIDENT_39673,3.618358684349639
ACCIDENT_39674,4.251147532861406
ACCIDENT_39675,3.7493696647004704
ACCIDENT_39676,4.18046977132422
ACCIDENT_39677,3.386432387956164
ACCIDENT_39678,3.7307736009976127
ACCIDENT_39679,4.170785664501772
ACCIDENT_39680,4.20605115479678
ACCIDENT_39681,3.089610060589209
ACCIDENT_39682,3.9496514814937105
ACCIDENT_39683,3.727057225055931
ACCIDENT_39684,3.4539890037084704
ACCIDENT_39685,4.097560623554869
ACCIDENT_39686,4.064045600898275
ACCIDENT_39687,4.306225774313254
ACCIDENT_39688,3.3925568318859503
ACCIDENT_39689,4.188297850198918
ACCIDENT_39690,3.903997104311952
ACCIDENT_39691,3.955488410870954
ACCIDENT_39692,3.8686796164669532
ACCIDENT_39693,3.693393969993137
ACCIDENT_39694,4.144838379099571
ACCIDENT_39695,4.020355183499452
ACCIDENT_39696,4.409950493161049
ACCIDENT_39697,3.851491498013436
ACCIDENT_39698,4.190681261856601
ACCIDENT_39699,3.721091037649636
ACCIDENT_39700,3.9635050184506424
ACCIDENT_39701,4.155797818158817
ACCIDENT_39702,4.012118210527474
ACCIDENT_39703,4.421921520065541
