ID,ECLO
ACCIDENT_39609,3.9637317846228215
ACCIDENT_39610,3.5253379076375118
ACCIDENT_39611,4.961245574338416
ACCIDENT_39612,4.411591487203099
ACCIDENT_39613,4.619105017781734
ACCIDENT_39614,4.0571440758255655
ACCIDENT_39615,4.162524391155549
ACCIDENT_39616,3.6539731065507937
ACCIDENT_39617,4.383142028220081
ACCIDENT_39618,4.52412894595176
ACCIDENT_39619,4.388929640388458
ACCIDENT_39620,3.4419526917003087
ACCIDENT_39621,4.177574056673405
ACCIDENT_39622,3.3712377598716166
ACCIDENT_39623,3.2409615950862767
ACCIDENT_39624,4.3380689292785535
ACCIDENT_39625,4.520769850290849
ACCIDENT_39626,4.476858232289255
ACCIDENT_39627,4.276553661736354
ACCIDENT_39628,4.538139461645877
ACCIDENT_39629,3.279325083773971
ACCIDENT_39630,3.3001023227672235
ACCIDENT_39631,4.140963269538287
ACCIDENT_39632,4.02110305839187
ACCIDENT_39633,4.183484474930249
ACCIDENT_39634,4.454734978648784
ACCIDENT_39635,4.239229928982315
ACCIDENT_39636,4.594565669550387
ACCIDENT_39637,3.3665631525157043
ACCIDENT_39638,4.226047000891613
ACCIDENT_39639,4.3596148202015
ACCIDENT_39640,4.175145364761489
ACCIDENT_39641,4.6750968281248415
ACCIDENT_39642,3.09778104689806
ACCIDENT_39643,4.355748996773087
ACCIDENT_39644,3.088010876724112
ACCIDENT_39645,3.1404596625271983
ACCIDENT_39646,4.412730374653923
ACCIDENT_39647,4.89087967804448
ACCIDENT_39648,5.353644711761931
ACCIDENT_39649,3.121437101695351
ACCIDENT_39650,3.5070174845629265
ACCIDENT_39651,3.6548780805034444
ACCIDENT_39652,4.436909048008196
ACCIDENT_39653,3.855269157439402
ACCIDENT_39654,3.335727728296539
ACCIDENT_39655,3.793249388414877
ACCIDENT_39656,3.698779393519746
ACCIDENT_39657,3.9602779551245466
ACCIDENT_39658,4.217471959628667
ACCIDENT_39659,3.801286551195001
ACCIDENT_39660,4.299488141991836
ACCIDENT_39661,3.9180671064520665
ACCIDENT_39662,4.531412537554508
ACCIDENT_39663,4.152748839290159
ACCIDENT_39664,3.7740826561886713
ACCIDENT_39665,4.045242004402804
ACCIDENT_39666,3.3562737315787
ACCIDENT_39667,4.048444782023221
ACCIDENT_39668,3.41582639432404
ACCIDENT_39669,3.4502643787871214
ACCIDENT_39670,4.044020315185281
ACCIDENT_39671,4.360817717975317
ACCIDENT_39672,4.106220678057718
ACCIDENT_39673,3.5930858296471633
ACCIDENT_39674,4.277966381092472
ACCIDENT_39675,3.7611921583555303
ACCIDENT_39676,4.178609080820629
ACCIDENT_39677,3.4407022139884424
