ID,ECLO
ACCIDENT_39609,3.937913402800435
ACCIDENT_39610,3.418177226452853
ACCIDENT_39611,4.868281376277193
ACCIDENT_39612,4.326198081411201
ACCIDENT_39613,4.617721425492879
ACCIDENT_39614,4.0338457503710705
ACCIDENT_39615,4.029871003049679
ACCIDENT_39616,3.6242215951698853
ACCIDENT_39617,4.462098230979272
ACCIDENT_39618,4.49204299576638
ACCIDENT_39619,4.439944576147237
ACCIDENT_39620,3.3988873753087945
ACCIDENT_39621,4.218990596334217
ACCIDENT_39622,3.3046157867213557
ACCIDENT_39623,3.2647408707179206
ACCIDENT_39624,4.399936607234522
ACCIDENT_39625,4.587343872524654
ACCIDENT_39626,4.46349715561163
ACCIDENT_39627,4.159097238726984
ACCIDENT_39628,4.4792803088003605
ACCIDENT_39629,3.126047434084658
ACCIDENT_39630,3.078178343039114
ACCIDENT_39631,4.100838952574054
ACCIDENT_39632,3.9852003222521137
ACCIDENT_39633,4.097424845694281
ACCIDENT_39634,4.471963247522095
ACCIDENT_39635,4.118975392821125
ACCIDENT_39636,4.4702237221639
ACCIDENT_39637,3.36421518536478
ACCIDENT_39638,4.249004225553641
ACCIDENT_39639,4.346637055109829
ACCIDENT_39640,4.177229423505472
ACCIDENT_39641,4.627729624019544
ACCIDENT_39642,3.063836318314636
ACCIDENT_39643,4.360870273419967
ACCIDENT_39644,3.1842253149533146
ACCIDENT_39645,3.180985262061928
ACCIDENT_39646,4.4326520849195905
ACCIDENT_39647,4.868088879697979
ACCIDENT_39648,5.5477050785915445
ACCIDENT_39649,3.116446580914677
ACCIDENT_39650,3.5116937220560263
ACCIDENT_39651,3.688081864236416
ACCIDENT_39652,4.42262116475523
ACCIDENT_39653,3.871289492378944
ACCIDENT_39654,3.2778083876946944
ACCIDENT_39655,3.779432650265619
ACCIDENT_39656,3.616203540253799
ACCIDENT_39657,3.857300832597604
ACCIDENT_39658,4.183020144816272
ACCIDENT_39659,3.710644466448415
ACCIDENT_39660,4.259399142908212
ACCIDENT_39661,3.840242220384151
ACCIDENT_39662,4.503670100884774
ACCIDENT_39663,4.142416057337595
ACCIDENT_39664,3.641098413375494
ACCIDENT_39665,4.038199873120721
ACCIDENT_39666,3.3076624627177313
ACCIDENT_39667,4.072360292683195
ACCIDENT_39668,3.3467805708947966
ACCIDENT_39669,3.3992235817025236
ACCIDENT_39670,4.049587494836237
ACCIDENT_39671,4.353402654719713
ACCIDENT_39672,4.063706749583702
ACCIDENT_39673,3.5151042314426193
ACCIDENT_39674,4.308627812427194
ACCIDENT_39675,3.6774768479503903
ACCIDENT_39676,4.201717948469346
ACCIDENT_39677,3.434174299306293
ACCIDENT_39678,3.735622363268555
ACCIDENT_39679,4.2246794932414256
ACCIDENT_39680,4.128452923868156
ACCIDENT_39681,3.10611068851341
ACCIDENT_39682,4.073050086540355
ACCIDENT_39683,3.8708644769127076
ACCIDENT_39684,3.4499992650936364
ACCIDENT_39685,4.153338083995526
ACCIDENT_39686,4.033391524100358
ACCIDENT_39687,4.243495141469886
ACCIDENT_39688,3.308574883258192
ACCIDENT_39689,4.249805997148523
ACCIDENT_39690,3.8726173005132254
ACCIDENT_39691,3.9055836399860993
ACCIDENT_39692,3.803585701287083
ACCIDENT_39693,3.6283517530724296
ACCIDENT_39694,4.168259282664883
ACCIDENT_39695,3.9991021803883484
ACCIDENT_39696,4.3822552987104295
ACCIDENT_39697,3.9294283340021714
ACCIDENT_39698,4.10612240962894
ACCIDENT_39699,3.8384354505912737
ACCIDENT_39700,3.9208972553880796
ACCIDENT_39701,4.1468778856659245
ACCIDENT_39702,3.9920141787575716
ACCIDENT_39703,4.405535321202648
ACCIDENT_39704,4.175186950747927
ACCIDENT_39705,4.026907116882336
ACCIDENT_39706,3.2003905490994913
ACCIDENT_39707,4.183242796502689
ACCIDENT_39708,4.1394810611041635
ACCIDENT_39709,4.2912837688460845
ACCIDENT_39710,3.544855304828716
ACCIDENT_39711,3.8040558147497556
ACCIDENT_39712,3.5662847047335076
ACCIDENT_39713,4.004657961009903
ACCIDENT_39714,4.406013915930414
ACCIDENT_39715,4.988473767221187
ACCIDENT_39716,4.173870231065312
ACCIDENT_39717,4.382130952439269
ACCIDENT_39718,4.052704316480211
ACCIDENT_39719,3.9871941251956535
ACCIDENT_39720,3.896807556457075
ACCIDENT_39721,4.1149042864946725
ACCIDENT_39722,4.037801212068408
ACCIDENT_39723,4.107288996275425
ACCIDENT_39724,4.094022470129208
ACCIDENT_39725,4.199548844216413
ACCIDENT_39726,4.449467937764609
ACCIDENT_39727,3.3464391592817346
ACCIDENT_39728,4.011941679289489
ACCIDENT_39729,4.213010115838205
ACCIDENT_39730,4.258435928162907
ACCIDENT_39731,4.212729767121552
ACCIDENT_39732,3.946518932774411
ACCIDENT_39733,4.002815049760595
ACCIDENT_39734,3.496670207268791
ACCIDENT_39735,4.279944656194891
ACCIDENT_39736,4.375792652300944
ACCIDENT_39737,3.6262614696330493
ACCIDENT_39738,4.0819846643044455
ACCIDENT_39739,4.102851006672981
ACCIDENT_39740,4.1036623114828075
ACCIDENT_39741,3.610446163831424
ACCIDENT_39742,4.043332153608379
ACCIDENT_39743,3.8843176726320627
ACCIDENT_39744,3.957627715624307
ACCIDENT_39745,4.110027544321518
ACCIDENT_39746,3.2808549287865505
ACCIDENT_39747,3.8076418276139488
ACCIDENT_39748,4.137407309479157
ACCIDENT_39749,3.1071340189532446
ACCIDENT_39750,3.7385981556063106
ACCIDENT_39751,3.3944649843068193
ACCIDENT_39752,4.281077086652429
ACCIDENT_39753,4.05523103907856
ACCIDENT_39754,4.1356691263856264
