ID,ECLO
ACCIDENT_39609,3.934501575898328
ACCIDENT_39610,3.474072023025972
ACCIDENT_39611,4.956870856062401
ACCIDENT_39612,4.410023548270134
ACCIDENT_39613,4.627390835965058
ACCIDENT_39614,4.085506909097997
ACCIDENT_39615,4.118520751980191
ACCIDENT_39616,3.6363686338560166
ACCIDENT_39617,4.3886528529915365
ACCIDENT_39618,4.549415097044087
ACCIDENT_39619,4.397151570515882
ACCIDENT_39620,3.4345213128167167
ACCIDENT_39621,4.203747015657064
ACCIDENT_39622,3.3665238331371308
ACCIDENT_39623,3.2588588098109055
ACCIDENT_39624,4.353195295443069
ACCIDENT_39625,4.511417095785024
ACCIDENT_39626,4.487529232428208
ACCIDENT_39627,4.225722076698011
ACCIDENT_39628,4.514216954671952
ACCIDENT_39629,3.237571202024851
ACCIDENT_39630,3.2480761590648655
ACCIDENT_39631,4.108369765726129
ACCIDENT_39632,3.996019408374965
ACCIDENT_39633,4.158279658743227
ACCIDENT_39634,4.437560252662393
ACCIDENT_39635,4.199778394575744
ACCIDENT_39636,4.511538014075376
ACCIDENT_39637,3.3510236160208655
ACCIDENT_39638,4.227184015614913
ACCIDENT_39639,4.353085703007814
ACCIDENT_39640,4.189047160720358
ACCIDENT_39641,4.667394096226611
ACCIDENT_39642,3.0321395369820103
ACCIDENT_39643,4.337979802862843
ACCIDENT_39644,3.0842392513093984
ACCIDENT_39645,3.108225647393885
ACCIDENT_39646,4.389114693533667
ACCIDENT_39647,4.869318272236286
ACCIDENT_39648,5.402153820385781
ACCIDENT_39649,3.1212189891250497
ACCIDENT_39650,3.4857541628288944
ACCIDENT_39651,3.646826806153934
ACCIDENT_39652,4.43755175924897
ACCIDENT_39653,3.8481902240256916
ACCIDENT_39654,3.3220121410543957
ACCIDENT_39655,3.783254063344704
ACCIDENT_39656,3.684057144619901
ACCIDENT_39657,3.9511354222131345
ACCIDENT_39658,4.215692477832431
ACCIDENT_39659,3.7845105658114297
ACCIDENT_39660,4.307682129929786
ACCIDENT_39661,3.898115842271287
ACCIDENT_39662,4.509213130084997
ACCIDENT_39663,4.1364041657119
ACCIDENT_39664,3.7794719643410737
ACCIDENT_39665,4.037741159998394
ACCIDENT_39666,3.3461001417467933
ACCIDENT_39667,4.041772287305535
ACCIDENT_39668,3.4116789462114565
ACCIDENT_39669,3.448850187380973
ACCIDENT_39670,4.037839407473243
ACCIDENT_39671,4.34250762140007
ACCIDENT_39672,4.077778460872976
ACCIDENT_39673,3.580941083111358
ACCIDENT_39674,4.287407799813947
ACCIDENT_39675,3.7625842623962447
ACCIDENT_39676,4.192418363721911
ACCIDENT_39677,3.4364281584566934
ACCIDENT_39678,3.7740511946993665
ACCIDENT_39679,4.210390572508921
ACCIDENT_39680,4.155571893779813
ACCIDENT_39681,3.030821469867
ACCIDENT_39682,4.049137654851468
ACCIDENT_39683,3.8219526143913214
ACCIDENT_39684,3.3923215150794492
ACCIDENT_39685,4.124456426095614
ACCIDENT_39686,4.038825592528625
ACCIDENT_39687,4.3520648355988065
ACCIDENT_39688,3.4001960069675334
ACCIDENT_39689,4.225077474107875
ACCIDENT_39690,3.925849609107017
ACCIDENT_39691,3.948099044005173
ACCIDENT_39692,3.8269966311101604
ACCIDENT_39693,3.6496658264849486
ACCIDENT_39694,4.160258051872164
ACCIDENT_39695,4.014711107502371
ACCIDENT_39696,4.343080667439503
ACCIDENT_39697,3.8812584748292953
ACCIDENT_39698,4.158583819667611
ACCIDENT_39699,3.7729672997595145
ACCIDENT_39700,3.95953925825037
ACCIDENT_39701,4.1468028401250825
ACCIDENT_39702,4.036091539244151
ACCIDENT_39703,4.398228333865324
ACCIDENT_39704,4.156601089749727
ACCIDENT_39705,4.057344199126502
ACCIDENT_39706,3.270508026773149
ACCIDENT_39707,4.226653815781274
ACCIDENT_39708,4.187284675363485
ACCIDENT_39709,4.225666640065686
ACCIDENT_39710,3.573119171699612
ACCIDENT_39711,3.741007302134194
ACCIDENT_39712,3.802063571178847
ACCIDENT_39713,4.04788750388269
ACCIDENT_39714,4.438745835543343
ACCIDENT_39715,4.990685210631806
ACCIDENT_39716,4.253156302798376
ACCIDENT_39717,4.445866791070069
ACCIDENT_39718,3.9863666631592083
ACCIDENT_39719,3.967268870872305
ACCIDENT_39720,3.8803500545988907
ACCIDENT_39721,4.121611494630752
ACCIDENT_39722,4.052767157542524
ACCIDENT_39723,4.118417035554119
ACCIDENT_39724,4.130718423435715
ACCIDENT_39725,4.17270535668998
ACCIDENT_39726,4.534532204528712
ACCIDENT_39727,3.3644758047687437
ACCIDENT_39728,3.9614767601000818
ACCIDENT_39729,4.162835662894942
ACCIDENT_39730,4.26616461761491
ACCIDENT_39731,4.203843008308626
ACCIDENT_39732,3.9608396888477344
ACCIDENT_39733,3.989149954594302
ACCIDENT_39734,3.504964752445018
ACCIDENT_39735,4.2195748239360675
ACCIDENT_39736,4.352006844601878
ACCIDENT_39737,3.600591544579013
ACCIDENT_39738,4.076975576450855
ACCIDENT_39739,4.101177622725333
ACCIDENT_39740,4.133739266239338
ACCIDENT_39741,3.6838373030667846
ACCIDENT_39742,4.014992615043279
ACCIDENT_39743,3.940661739607129
ACCIDENT_39744,4.10729758442918
ACCIDENT_39745,4.129946913062715
ACCIDENT_39746,3.323559851844718
ACCIDENT_39747,3.8366611490037177
ACCIDENT_39748,4.019848311775972
ACCIDENT_39749,3.221299348879157
ACCIDENT_39750,3.8003627182554687
ACCIDENT_39751,3.4841740059671817
ACCIDENT_39752,4.259861414920934
ACCIDENT_39753,3.9725229104882005
ACCIDENT_39754,4.0821239826691125
ACCIDENT_39755,3.516908041507413
ACCIDENT_39756,3.9752767293589777
ACCIDENT_39757,4.039917836135784
ACCIDENT_39758,4.466216689521865
ACCIDENT_39759,3.1129095763115355
ACCIDENT_39760,4.051296081678267
ACCIDENT_39761,4.076213095406571
ACCIDENT_39762,4.664564604389511
ACCIDENT_39763,4.159567148911983
ACCIDENT_39764,3.5698211937862263
ACCIDENT_39765,4.228945544914712
ACCIDENT_39766,3.7272083871168142
ACCIDENT_39767,3.4503809301862676
ACCIDENT_39768,3.6729595482378903
ACCIDENT_39769,4.034988464126624
ACCIDENT_39770,3.9093240789673507
ACCIDENT_39771,3.995456638615147
ACCIDENT_39772,4.397963539945548
ACCIDENT_39773,4.064144669561417
ACCIDENT_39774,4.175443412041912
